stock_code,transaction_date,closing_price,matched_volume,matched_value,foreign_net_volume,foreign_net_value,proprietary_net_volume,proprietary_net_value,buy_orders,buy_volume,sell_orders,sell_volume
BCM,2023-12-15,62.000000000000000000,411900,25.740000000000000000,13300,0.83,,,1067,770700,1714,758200
BCM,2023-12-14,63.700000000000000000,348300,22.090000000000000000,19800,1.26,,,856,640300,813,617400
BCM,2023-12-13,63.900000000000000000,440200,28.110000000000000000,-2900,-0.18,,,965,846900,913,827300
BCM,2023-12-12,64.400000000000000000,336500,21.700000000000000000,-4000,-0.26,,,1003,724100,1040,764700
BCM,2023-12-11,65.100000000000000000,453600,29.320000000000000000,-4700,-0.31,,,848,917100,1203,991800
BCM,2023-12-08,65.000000000000000000,514300,33.630000000000000000,-2100,-0.14,,,887,1013900,1327,1183700
BCM,2023-12-07,64.800000000000000000,670900,43.300000000000000000,-16500,-1.07,,,1709,1372600,1783,1746200
BCM,2023-12-06,66.000000000000000000,716200,47.340000000000000000,-5200,-0.36,,,1527,1398000,1452,1436700
BCM,2023-12-05,63.300000000000000000,1173900,73.330000000000000000,9400,0.62,,,1453,2360600,1865,1856300
BCM,2023-12-04,59.200000000000000000,667400,39.240000000000000000,16300,0.96,,,1230,1205800,1414,1096300
BCM,2023-12-01,58.200000000000000000,252900,14.570000000000000000,-8400,-0.48,,,811,568900,1022,604900
BCM,2023-11-30,58.200000000000000000,330100,19.080000000000000000,-10700,-0.62,,,780,577800,912,639300
BCM,2023-11-29,58.200000000000000000,229500,13.270000000000000000,-14200,-0.82,,,839,694400,830,579900
BCM,2021-10-29,53.000000000000000000,504600,26.590000000000000000,-4700,-0.25,,,848,928600,727,1003600
BCM,2021-10-28,53.300000000000000000,834300,43.240000000000000000,23000,1.22,,,1097,1713500,806,1450000
BCM,2021-10-27,50.000000000000000000,1049000,51.690000000000000000,212500,10.60,,,2473,1678100,965,1631000
BCM,2021-10-26,47.500000000000000000,315700,15.060000000000000000,-101300,-4.82,,,534,519000,585,679100
BCM,2021-10-25,47.700000000000000000,1082400,51.810000000000000000,-291800,-13.96,,,1078,1820200,880,1597900
BCM,2021-10-22,46.150000000000000000,616200,28.130000000000000000,4000,0.18,,,698,943800,594,855700
BCM,2021-10-21,45.000000000000000000,116800,5.250000000000000000,1300,0.06,,,303,242100,328,291900
BCM,2021-10-20,44.800000000000000000,291200,13.150000000000000000,-100,-0.01,,,581,475000,352,568800
BCM,2021-10-19,44.550000000000000000,85800,3.830000000000000000,-400,-0.02,,,309,191900,171,192900
BCM,2021-10-18,44.600000000000000000,189800,8.500000000000000000,-300,-0.01,,,335,259100,303,305100
BCM,2021-10-15,45.250000000000000000,83000,3.770000000000000000,0,0.00,,,266,223200,193,192000
BCM,2021-10-14,45.900000000000000000,138500,6.370000000000000000,600,0.03,,,284,236400,251,269300
BCM,2021-10-13,46.500000000000000000,329500,15.220000000000000000,100,0.00,,,544,594800,373,489600
BCM,2021-10-12,44.700000000000000000,101100,4.510000000000000000,800,0.04,,,265,211400,171,164600
BCM,2021-10-11,44.550000000000000000,57100,2.550000000000000000,1300,0.04,,,211,102500,170,145700
BCM,2021-10-08,44.950000000000000000,52200,2.350000000000000000,800,0.04,,,203,93400,161,127400
BCM,2021-10-07,45.000000000000000000,142900,6.430000000000000000,900,0.04,,,350,257300,360,239400
BCM,2021-10-06,44.400000000000000000,84800,3.760000000000000000,100,0.00,,,198,161900,103,180800
BCM,2021-10-05,44.400000000000000000,28400,1.260000000000000000,-2100,-0.09,,,148,67000,102,117100
BCM,2021-10-04,44.500000000000000000,42000,1.870000000000000000,-100,0.00,,,217,121600,132,160100
BCM,2023-09-05,71.300000000000000000,256600,18.270000000000000000,-12200,-0.87,,,832,591300,966,695000
BCM,2023-08-31,72.200000000000000000,338200,24.120000000000000000,2200,0.15,,,1363,809800,1177,777800
BCM,2023-08-30,71.800000000000000000,436800,30.930000000000000000,17200,1.22,,,1098,736700,1183,892800
BCM,2023-08-29,71.300000000000000000,425600,30.180000000000000000,71400,5.08,,,1222,797700,1365,921500
BCM,2023-08-28,69.400000000000000000,380600,26.130000000000000000,17100,1.17,,,1230,956200,1322,624900
BCM,2023-08-25,66.500000000000000000,238200,15.810000000000000000,400,0.03,,,881,553100,816,381100
BCM,2023-08-24,67.000000000000000000,265300,17.620000000000000000,5300,0.35,,,1044,499000,823,432000
BCM,2023-08-23,67.700000000000000000,201100,13.490000000000000000,-9900,-0.66,,,859,380300,887,406800
BCM,2023-08-22,68.500000000000000000,238100,16.030000000000000000,1100,0.07,,,1055,441100,878,444100
BCM,2023-08-21,69.400000000000000000,161200,11.060000000000000000,51700,3.57,,,576,251800,503,307800
BCM,2023-08-18,68.000000000000000000,387000,26.920000000000000000,16800,1.17,,,1035,554500,908,733300
BCM,2023-08-17,72.000000000000000000,233000,16.710000000000000000,-42200,-3.03,,,1029,561700,750,486400
BCM,2023-08-16,72.900000000000000000,316800,22.870000000000000000,-67900,-4.90,,,1038,610300,1068,669400
BCM,2023-08-15,73.200000000000000000,252500,18.330000000000000000,-5700,-0.41,,,906,545900,905,523300
BCM,2023-08-14,73.500000000000000000,182800,13.380000000000000000,-6800,-0.50,,,715,455400,791,399100
BCM,2023-08-11,74.100000000000000000,284500,20.690000000000000000,-1200,-0.09,,,1056,771400,943,547900
BCM,2023-08-10,74.000000000000000000,343900,25.760000000000000000,-26100,-1.96,,,1053,526100,841,564600
BCM,2023-08-09,76.100000000000000000,154400,11.780000000000000000,100,0.01,,,743,296400,622,312900
BCM,2023-08-08,76.700000000000000000,155700,11.970000000000000000,-5500,-0.42,,,681,360100,800,398600
BCM,2023-08-07,76.700000000000000000,255200,19.630000000000000000,-90300,-6.95,,,840,454900,1813,539600
BCM,2021-11-26,54.000000000000000000,568600,31.180000000000000000,-16000,-0.88,,,772,809600,640,1266400
BCM,2021-11-25,54.700000000000000000,454000,24.970000000000000000,-13400,-0.74,,,556,668500,499,872800
BCM,2021-11-24,54.100000000000000000,280900,15.190000000000000000,-3600,-0.19,,,627,486900,470,535500
BCM,2021-11-23,55.000000000000000000,275800,14.810000000000000000,16000,0.86,,,698,617100,411,521900
BCM,2021-11-22,53.900000000000000000,641600,35.200000000000000000,241800,13.29,,,953,1092500,766,1071700
BCM,2021-11-19,57.000000000000000000,644400,37.490000000000000000,95500,5.54,,,988,917800,934,1330900
BCM,2021-11-18,59.200000000000000000,755700,45.320000000000000000,86500,5.22,,,1109,1265100,1345,1412600
BCM,2021-11-17,59.000000000000000000,844600,48.490000000000000000,179800,10.45,,,936,1285800,1202,1400500
BCM,2021-11-16,56.400000000000000000,1137500,63.340000000000000000,304700,17.26,,,1139,1866100,1220,1856400
BCM,2021-11-15,55.200000000000000000,635000,34.950000000000000000,-189500,-10.42,,,613,891400,706,1168300
BCM,2021-11-12,54.700000000000000000,836600,46.000000000000000000,-267100,-14.69,,,1016,1355200,728,1491500
BCM,2021-11-11,54.100000000000000000,1151700,63.200000000000000000,-494600,-27.11,,,1546,1767500,1001,1755100
BCM,2021-11-10,54.200000000000000000,602600,33.340000000000000000,-131300,-7.28,,,0,0,0,0
BCM,2021-11-09,56.000000000000000000,373900,21.000000000000000000,-22500,-1.27,,,768,668300,812,876900
BCM,2021-11-08,56.000000000000000000,714300,39.900000000000000000,-115100,-6.46,,,1041,1199100,942,1353400
BCM,2021-11-05,54.000000000000000000,589700,31.690000000000000000,0,0.00,,,854,997400,763,949400
BCM,2021-11-04,52.900000000000000000,350500,18.380000000000000000,66200,3.33,,,710,694600,547,718100
BCM,2021-11-03,53.000000000000000000,837700,44.850000000000000000,-56400,-3.12,,,1093,1353300,934,1318300
BCM,2021-11-02,53.700000000000000000,1102700,59.120000000000000000,-431400,-23.17,,,1611,1837100,1255,1579300
BCM,2021-11-01,52.100000000000000000,685400,35.660000000000000000,5200,0.27,,,1095,998000,723,1187800
BCM,2025-02-14,70.100000000000000000,228600,16.110000000000000000,-34100,-2.40,,,703,686900,756,708500
BCM,2025-02-13,70.100000000000000000,164600,11.530000000000000000,-44800,-3.14,,,616,653300,476,495200
BCM,2025-02-12,70.500000000000000000,213900,15.090000000000000000,-5500,-0.39,,,512,499200,498,697700
BCM,2025-02-11,70.100000000000000000,233900,16.470000000000000000,-17700,-1.26,,,647,536700,611,657100
BCM,2025-02-10,70.900000000000000000,410500,29.340000000000000000,-89200,-6.36,,,826,949500,1331,1083800
BCM,2025-02-07,70.000000000000000000,303700,21.360000000000000000,-100000,-7.04,,,603,560200,679,731700
BCM,2025-02-06,70.800000000000000000,335500,23.950000000000000000,-96700,-6.90,,,504,592600,1086,988400
BCM,2025-02-05,71.800000000000000000,347200,24.690000000000000000,29900,2.12,,,533,818700,795,870200
BCM,2025-02-04,70.300000000000000000,258800,18.130000000000000000,12100,0.85,,,462,473700,466,803200
BCM,2025-01-24,69.300000000000000000,281400,19.270000000000000000,-1000,-0.06,,,501,586500,561,562300
BCM,2025-01-23,68.000000000000000000,177600,12.020000000000000000,12500,0.85,,,542,365500,410,359600
BCM,2025-01-22,67.400000000000000000,237800,16.150000000000000000,-66600,-4.53,,,674,415500,871,734400
BCM,2025-01-21,68.700000000000000000,237700,16.310000000000000000,-56100,-3.85,,,590,551200,925,551500
BCM,2025-01-20,69.100000000000000000,157100,10.830000000000000000,-2500,-0.17,,,505,330800,387,549100
BCM,2025-01-17,69.200000000000000000,133900,9.260000000000000000,-33500,-2.31,,,680,374600,714,478000
BCM,2025-01-16,69.300000000000000000,243000,16.750000000000000000,-30300,-2.09,,,771,519000,932,724100
BCM,2023-06-29,79.200000000000000000,326000,26.010000000000000000,-6000,-0.48,,,326,451000,378,574200
BCM,2023-06-28,80.000000000000000000,349800,28.050000000000000000,100,0.01,,,496,484100,412,555500
BCM,2023-06-27,81.000000000000000000,271300,22.020000000000000000,1100,0.09,,,399,346600,286,429700
BCM,2023-06-26,81.300000000000000000,368500,29.680000000000000000,-9600,-0.77,,,331,507600,355,496800
BCM,2023-06-23,80.600000000000000000,342800,27.700000000000000000,-10000,-0.81,,,0,0,0,0
BCM,2023-06-22,81.300000000000000000,452800,36.750000000000000000,11300,0.92,,,606,641100,630,701800
BCM,2023-06-21,82.100000000000000000,265100,21.830000000000000000,-10900,-0.90,,,414,362800,417,422700
BCM,2023-06-20,82.000000000000000000,398100,32.630000000000000000,-300,-0.02,,,524,690400,686,641900
BCM,2023-06-19,81.000000000000000000,305800,24.640000000000000000,4900,0.39,,,336,438500,412,521700
BCM,2023-06-16,81.200000000000000000,342000,27.680000000000000000,-3100,-0.25,,,598,528100,328,501500
BCM,2023-06-15,80.000000000000000000,434100,34.820000000000000000,14100,1.13,,,863,603200,261,556100
BCM,2023-06-14,80.800000000000000000,345400,27.900000000000000000,38000,3.07,,,466,426200,243,466900
BCM,2023-06-13,81.400000000000000000,363500,29.540000000000000000,1600,0.13,,,349,489500,343,623900
BCM,2023-06-12,82.000000000000000000,375200,30.320000000000000000,3400,0.28,,,325,549700,274,460700
BCM,2022-08-18,80.200000000000000000,149500,12.020000000000000000,1500,0.12,,,435,370500,567,397400
BCM,2022-08-17,81.500000000000000000,412900,33.270000000000000000,-28100,-2.29,,,566,618600,961,668600
BCM,2022-08-16,80.000000000000000000,60400,4.820000000000000000,16000,1.28,,,288,210500,333,290400
BCM,2022-08-15,80.400000000000000000,183000,14.580000000000000000,32800,2.64,,,533,390800,488,450900
BCM,2022-08-12,81.000000000000000000,232200,18.750000000000000000,81500,6.60,,,455,529700,652,553100
BCM,2022-08-11,79.500000000000000000,202500,16.080000000000000000,50100,3.98,,,467,368900,644,541500
BCM,2022-08-10,80.000000000000000000,262700,20.880000000000000000,300,0.02,,,275,406100,670,568900
BCM,2022-08-09,78.300000000000000000,130000,10.160000000000000000,10000,0.78,,,285,278000,594,460700
BCM,2022-08-08,78.300000000000000000,176600,13.700000000000000000,27300,2.14,,,368,322800,647,539500
BCM,2022-08-05,78.000000000000000000,214000,16.660000000000000000,73200,5.71,,,402,326300,847,699100
BCM,2022-08-04,76.700000000000000000,262500,19.800000000000000000,39900,3.06,,,449,407500,667,663400
BCM,2022-08-03,74.800000000000000000,274900,20.860000000000000000,40800,3.05,,,578,440500,788,679600
BCM,2022-08-02,75.600000000000000000,294400,22.070000000000000000,88600,6.70,,,664,509800,802,721300
BCM,2022-08-01,75.400000000000000000,222600,16.660000000000000000,100000,7.54,,,517,378000,724,545700
BCM,2022-07-29,73.500000000000000000,414800,30.600000000000000000,107800,7.92,,,613,667200,970,959200
BCM,2022-07-28,71.900000000000000000,434600,30.590000000000000000,117000,8.41,,,811,706400,952,855200
BCM,2022-07-27,68.500000000000000000,184000,12.450000000000000000,34600,2.37,,,469,330900,467,400500
BCM,2022-07-26,68.500000000000000000,116000,7.900000000000000000,63100,4.32,,,200,190900,376,239700
BCM,2022-07-25,67.800000000000000000,180700,12.270000000000000000,17300,1.17,,,580,371600,606,434600
BCM,2022-07-22,66.500000000000000000,468700,30.650000000000000000,84300,2.05,,,975,975000,790,637600
BCM,2024-10-17,67.500000000000000000,241900,16.300000000000000000,38100,2.57,,,657,543800,532,584900
BCM,2024-10-16,67.800000000000000000,206500,14.000000000000000000,-2100,-0.14,,,428,552500,537,573700
BCM,2024-10-15,67.800000000000000000,272000,18.570000000000000000,-50800,-3.47,,,596,933500,569,737900
BCM,2024-10-14,68.300000000000000000,232700,15.850000000000000000,30300,2.07,,,421,474600,406,533700
BCM,2024-10-11,68.300000000000000000,296400,20.170000000000000000,-78000,-5.30,,,678,570000,488,567200
BCM,2024-10-10,68.300000000000000000,243800,16.700000000000000000,-85500,-5.86,,,565,567600,523,714500
BCM,2024-10-09,68.400000000000000000,303300,20.800000000000000000,-58600,-3.99,,,716,577000,561,767800
BCM,2024-10-08,68.700000000000000000,184600,12.620000000000000000,34900,2.41,,,539,383200,448,455700
BCM,2024-10-07,68.400000000000000000,289500,19.680000000000000000,38500,2.66,,,659,571100,501,567600
BCM,2024-10-03,69.100000000000000000,541800,37.450000000000000000,133300,9.21,,,1297,917800,610,929000
BCM,2024-10-02,69.500000000000000000,495400,34.550000000000000000,-43300,-3.02,,,948,842400,696,928300
BCM,2024-10-01,70.300000000000000000,428300,30.100000000000000000,11700,0.82,,,1010,985300,676,1086500
VNM,2022-04-04,82.200000000000000000,3808700,312.360000000000000000,1478900,121.25,,,3481,5561700,6321,8042900
VNM,2023-11-09,70.700000000000000000,3420100,244.320000000000000000,-1430200,-102.15,,,3875,5074200,4108,5923800
BCM,2024-09-30,70.200000000000000000,521600,36.760000000000000000,-139700,-9.84,,,1118,800300,549,1130100
BCM,2024-09-27,71.300000000000000000,465700,33.250000000000000000,80000,5.70,,,880,794700,735,1246000
BCM,2024-09-26,72.000000000000000000,720400,52.140000000000000000,-79200,-5.80,,,1053,1139100,1127,1881100
BCM,2024-09-25,72.500000000000000000,443800,32.030000000000000000,61400,4.46,,,612,688100,888,1214500
BCM,2024-09-24,72.000000000000000000,444300,31.960000000000000000,19300,1.38,,,786,925400,929,1316400
BCM,2024-09-23,71.500000000000000000,244300,17.380000000000000000,109100,7.80,,,604,477300,539,827800
BCM,2024-09-20,71.300000000000000000,371100,26.610000000000000000,-23700,-1.72,,,812,631700,1112,1365300
BCM,2023-11-28,58.500000000000000000,262600,15.130000000000000000,-9900,-0.57,,,829,550100,719,507900
BCM,2023-11-27,59.300000000000000000,216300,12.590000000000000000,-3500,-0.21,,,672,363200,642,343600
BCM,2023-11-24,58.800000000000000000,349500,20.190000000000000000,-46500,-2.67,,,1192,687700,791,551100
BCM,2023-11-23,58.900000000000000000,365300,21.680000000000000000,7100,0.42,,,984,534400,786,693500
BCM,2023-11-22,59.900000000000000000,274200,16.470000000000000000,41600,2.50,,,874,548100,804,513000
BCM,2023-11-21,60.200000000000000000,328900,19.920000000000000000,40300,2.44,,,1027,648400,904,849400
BCM,2023-11-20,61.400000000000000000,383600,23.300000000000000000,33400,2.07,,,937,695500,833,701100
BCM,2023-11-17,61.400000000000000000,429400,26.440000000000000000,-8200,-0.51,,,933,947100,1103,885500
BCM,2023-11-16,62.400000000000000000,298800,18.450000000000000000,0,0.00,,,800,700600,1232,655800
BCM,2023-11-15,62.000000000000000000,526200,32.210000000000000000,48900,3.02,,,1068,1054500,1725,986600
BCM,2023-11-14,60.000000000000000000,263500,15.720000000000000000,2800,0.18,,,722,460000,1305,519500
BCM,2023-11-13,59.800000000000000000,294300,17.510000000000000000,-6200,-0.36,,,875,477800,783,507900
BCM,2023-11-10,60.400000000000000000,335700,20.200000000000000000,7900,0.48,,,824,602000,881,496800
BCM,2023-11-09,61.000000000000000000,355500,21.440000000000000000,3500,0.24,,,996,776500,1146,628400
BCM,2023-11-08,59.600000000000000000,284900,16.610000000000000000,28400,1.74,,,974,549100,971,456800
BCM,2023-11-07,58.200000000000000000,240600,14.030000000000000000,-1000,-0.07,,,900,491400,776,404300
BCM,2023-11-06,59.400000000000000000,263600,15.440000000000000000,19200,1.16,,,904,659800,905,530600
BCM,2023-11-03,58.500000000000000000,216200,12.550000000000000000,14100,0.84,,,921,527900,766,394300
BCM,2023-11-02,58.800000000000000000,265200,15.360000000000000000,42600,2.54,,,,,,
BCM,2023-11-01,58.000000000000000000,166400,9.530000000000000000,48300,2.80,,,622,363200,652,347600
BCM,2024-11-14,68.600000000000000000,761600,52.180000000000000000,18100,1.24,,,594,1229500,1211,1662000
BCM,2024-11-13,67.900000000000000000,180300,12.150000000000000000,24500,1.66,,,363,350500,527,689100
BCM,2024-11-12,67.800000000000000000,297600,20.160000000000000000,77100,5.22,,,417,470400,723,997500
BCM,2024-11-11,67.500000000000000000,227200,15.180000000000000000,31900,2.17,,,529,440500,496,579400
BCM,2024-11-08,66.600000000000000000,247600,16.530000000000000000,52400,3.49,,,521,525600,396,585700
BCM,2024-11-07,67.400000000000000000,246500,16.590000000000000000,-112100,-7.54,,,418,418200,491,865100
BCM,2024-11-06,67.400000000000000000,603600,40.690000000000000000,0,0.00,,,924,1087200,1188,1432000
BCM,2024-11-05,65.800000000000000000,85700,5.640000000000000000,26300,1.73,,,270,204000,280,332200
BCM,2024-11-04,65.800000000000000000,194700,12.690000000000000000,33700,2.23,,,533,398200,444,543900
BCM,2024-11-01,66.700000000000000000,137800,9.170000000000000000,43500,2.90,,,395,243100,498,439400
BCM,2024-10-31,67.100000000000000000,143900,9.580000000000000000,44000,2.95,,,339,299200,400,378900
BCM,2024-10-30,66.400000000000000000,203400,13.590000000000000000,-80300,-5.37,,,437,364000,616,653500
BCM,2024-10-29,66.800000000000000000,163200,10.770000000000000000,12800,0.84,,,461,363400,352,362300
BCM,2024-10-28,65.400000000000000000,98000,6.420000000000000000,-700,-0.05,,,348,212500,282,335500
BCM,2024-10-25,65.600000000000000000,105100,6.890000000000000000,21700,1.42,,,395,214100,367,316500
BCM,2024-10-24,65.800000000000000000,117000,7.670000000000000000,22700,1.49,,,438,298100,306,265500
